path_sample1,path_sample2,label,distance,loss
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_25.tif',1.0,32.551761627197266,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_26.tif',1.0,24.45523452758789,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_27.tif',1.0,27.544958114624023,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_28.tif',1.0,29.59038734436035,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_29.tif',1.0,23.550487518310547,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_3.tif',1.0,12.27067756652832,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_30.tif',1.0,36.02349090576172,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_31.tif',1.0,33.251991271972656,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_32.tif',1.0,25.2396297454834,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_33.tif',1.0,28.220355987548828,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_34.tif',1.0,26.97004508972168,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_35.tif',1.0,32.46430206298828,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_36.tif',1.0,29.4991455078125,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_4.tif',1.0,15.182541847229004,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_5.tif',1.0,19.237333297729492,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_6.tif',1.0,14.938356399536133,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_7.tif',1.0,25.010799407958984,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_8.tif',1.0,14.255629539489746,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_14.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_9.tif',1.0,14.839073181152344,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif',1.0,20.39594841003418,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif',1.0,37.07509231567383,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif',1.0,41.394813537597656,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif',1.0,8.828826904296875,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif',1.0,28.54596519470215,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_20.tif',1.0,35.408695220947266,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_21.tif',1.0,46.923667907714844,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_22.tif',1.0,33.92111587524414,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_23.tif',1.0,36.0162467956543,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_24.tif',1.0,51.10254669189453,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_25.tif',1.0,38.50006866455078,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_26.tif',1.0,31.45619010925293,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_27.tif',1.0,33.84733200073242,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_28.tif',1.0,36.88029861450195,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_29.tif',1.0,29.534914016723633,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_3.tif',1.0,23.89012336730957,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_30.tif',1.0,42.64569854736328,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_31.tif',1.0,37.89619445800781,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_32.tif',1.0,31.871845245361328,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_33.tif',1.0,35.4556999206543,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_34.tif',1.0,34.18300247192383,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_35.tif',1.0,43.205726623535156,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_36.tif',1.0,35.754676818847656,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_4.tif',1.0,13.272354125976562,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_5.tif',1.0,25.197463989257812,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_6.tif',1.0,24.803638458251953,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_7.tif',1.0,32.28030014038086,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_8.tif',1.0,24.217506408691406,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_15.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_9.tif',1.0,19.859813690185547,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif',1.0,25.73979949951172,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif',1.0,35.25909423828125,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif',1.0,22.44792938232422,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif',1.0,9.989884376525879,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_20.tif',1.0,23.602066040039062,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_21.tif',1.0,32.4500846862793,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_22.tif',1.0,22.675567626953125,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_23.tif',1.0,29.968032836914062,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_24.tif',1.0,40.742008209228516,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_25.tif',1.0,26.981300354003906,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_26.tif',1.0,23.595863342285156,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_27.tif',1.0,26.951629638671875,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_28.tif',1.0,26.85015296936035,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_29.tif',1.0,21.818227767944336,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_3.tif',1.0,18.387561798095703,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_30.tif',1.0,33.76057815551758,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_31.tif',1.0,30.978120803833008,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_32.tif',1.0,19.00423812866211,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_33.tif',1.0,26.87952995300293,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_34.tif',1.0,23.50385284423828,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_35.tif',1.0,30.575883865356445,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_36.tif',1.0,26.01090431213379,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_4.tif',1.0,12.590385437011719,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_5.tif',1.0,7.0962653160095215,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_6.tif',1.0,5.145410537719727,0.7303231358528137
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_7.tif',1.0,27.7155818939209,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_8.tif',1.0,14.074146270751953,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_16.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_9.tif',1.0,9.80872631072998,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif',1.0,13.41273307800293,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif',1.0,36.24306869506836,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif',1.0,26.927480697631836,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_20.tif',1.0,2.4579718112945557,12.545963287353516
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_21.tif',1.0,14.290366172790527,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_22.tif',1.0,3.9069933891296387,4.380676746368408
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_23.tif',1.0,10.878924369812012,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_24.tif',1.0,15.229289054870605,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_25.tif',1.0,6.871395587921143,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_26.tif',1.0,7.551379680633545,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_27.tif',1.0,7.949670791625977,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_28.tif',1.0,2.675511360168457,11.052225112915039
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_29.tif',1.0,8.593046188354492,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_3.tif',1.0,37.723819732666016,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_30.tif',1.0,8.682647705078125,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_31.tif',1.0,8.85328483581543,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_32.tif',1.0,8.461993217468262,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_33.tif',1.0,5.2249956130981445,0.6006317734718323
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_34.tif',1.0,3.160348892211914,8.063618659973145
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_35.tif',1.0,6.750617027282715,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_36.tif',1.0,3.751823902130127,5.054295539855957
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_4.tif',1.0,24.13702392578125,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_5.tif',1.0,21.64801025390625,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_6.tif',1.0,22.72818946838379,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_7.tif',1.0,14.049495697021484,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_8.tif',1.0,15.420371055603027,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_17.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_9.tif',1.0,19.18305778503418,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif',1.0,39.00877380371094,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif',1.0,38.62628936767578,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_20.tif',1.0,15.110886573791504,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_21.tif',1.0,25.020261764526367,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_22.tif',1.0,15.82178020477295,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_23.tif',1.0,5.8267083168029785,0.030030006542801857
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_24.tif',1.0,15.082940101623535,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_25.tif',1.0,17.791393280029297,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_26.tif',1.0,12.008729934692383,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_27.tif',1.0,9.233359336853027,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_28.tif',1.0,11.907092094421387,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_29.tif',1.0,14.340327262878418,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_3.tif',1.0,43.56276321411133,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_30.tif',1.0,10.169212341308594,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_31.tif',1.0,9.565074920654297,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_32.tif',1.0,20.494962692260742,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_33.tif',1.0,9.868288040161133,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_34.tif',1.0,14.450071334838867,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_35.tif',1.0,14.136493682861328,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_36.tif',1.0,13.249372482299805,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_4.tif',1.0,29.581180572509766,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_5.tif',1.0,32.66127395629883,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_6.tif',1.0,32.9599494934082,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_7.tif',1.0,10.763875007629395,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_8.tif',1.0,22.03738784790039,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_18.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_9.tif',1.0,26.8936767578125,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif',1.0,31.713951110839844,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_20.tif',1.0,34.889827728271484,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_21.tif',1.0,47.314815521240234,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_22.tif',1.0,33.47965621948242,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_23.tif',1.0,33.84259033203125,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_24.tif',1.0,50.116512298583984,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_25.tif',1.0,38.9860725402832,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_26.tif',1.0,29.896549224853516,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_27.tif',1.0,32.15523147583008,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_28.tif',1.0,36.06817626953125,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_29.tif',1.0,28.37057876586914,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_3.tif',1.0,22.2773494720459,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_30.tif',1.0,41.44313430786133,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_31.tif',1.0,36.93349838256836,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_32.tif',1.0,32.50363540649414,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_33.tif',1.0,34.12825393676758,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_34.tif',1.0,33.56048583984375,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_35.tif',1.0,42.13858413696289,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_36.tif',1.0,35.271751403808594,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_4.tif',1.0,13.913930892944336,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_5.tif',1.0,27.601940155029297,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_6.tif',1.0,26.03557777404785,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_7.tif',1.0,29.4338321685791,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_8.tif',1.0,22.95848274230957,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_19.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_9.tif',1.0,20.624263763427734,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_20.tif',1.0,24.684192657470703,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_21.tif',1.0,29.288944244384766,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_22.tif',1.0,24.086313247680664,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_23.tif',1.0,33.989959716796875,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_24.tif',1.0,40.59113693237305,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_25.tif',1.0,26.349733352661133,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_26.tif',1.0,27.405899047851562,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_27.tif',1.0,30.459840774536133,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_28.tif',1.0,28.374086380004883,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_29.tif',1.0,25.751039505004883,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_3.tif',1.0,25.295589447021484,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_30.tif',1.0,35.0278205871582,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_31.tif',1.0,33.22397994995117,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_32.tif',1.0,19.27244758605957,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_33.tif',1.0,29.580402374267578,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_34.tif',1.0,25.181394577026367,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_35.tif',1.0,30.850568771362305,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_36.tif',1.0,27.465866088867188,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_4.tif',1.0,20.952966690063477,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_5.tif',1.0,6.885382652282715,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_6.tif',1.0,8.814664840698242,0.0
'./NUS 3D 数据/sample1_standard\\70um 1um step_2.tif','./NUS 3D 数据/sample1_standard\\70um 1um step_7.tif',1.0,33.1923713684082,0.0
